text,audio,category
i locked and sealed myself in comma and set to work comma,"{'array': array([-0.00228882, -0.0022583 , -0.0022583 , ..., -0.00131226,
       -0.0012207 , -0.00067139]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000274.wav', 'sampling_rate': 16000}",28
half an hour later there was a tap at my door period,"{'array': array([-2.99072266e-03, -3.08227539e-03, -3.14331055e-03, ...,
        0.00000000e+00,  0.00000000e+00,  6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000245.wav', 'sampling_rate': 16000}",28
but he was remembering neely's promise to return tonight period,"{'array': array([-0.00030518, -0.00030518, -0.00033569, ...,  0.00024414,
        0.00027466,  0.00027466]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000361.wav', 'sampling_rate': 16000}",28
you're doin' almost good period,"{'array': array([-0.00024414,  0.00024414,  0.00054932, ...,  0.03833008,
        0.046875  ,  0.02832031]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001175.wav', 'sampling_rate': 16000}",28
very soon she saw something splashing about in the pool near her at first she thought it must be a walrus or a hippopotamus comma,"{'array': array([ 1.83105469e-04,  1.83105469e-04,  2.44140625e-04, ...,
       -5.79833984e-04, -6.10351562e-05,  3.66210938e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000235.wav', 'sampling_rate': 16000}",28
that is not said right comma said the caterpillar period,"{'array': array([ 0.00000000e+00, -3.05175781e-05,  0.00000000e+00, ...,
        0.00000000e+00,  0.00000000e+00, -3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000666.wav', 'sampling_rate': 16000}",28
she found she could not possibly reach it she could see it plainly enough through the glass comma,"{'array': array([ 1.49536133e-03,  2.13623047e-04, -7.01904297e-04, ...,
       -3.96728516e-04,  6.10351562e-05,  5.49316406e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000111.wav', 'sampling_rate': 16000}",28
but the gryphon only answered come on exclamationpoint,"{'array': array([ 6.10351562e-05,  1.00708008e-03, -1.12915039e-03, ...,
       -3.05175781e-05, -3.66210938e-04, -6.10351562e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000827.wav', 'sampling_rate': 16000}",28
for a time further comma i worked comma stretching ribbons across the floor comma and sealing them comma so that the merest touch would have broken them comma,"{'array': array([0.00079346, 0.00079346, 0.00088501, ..., 0.00082397, 0.00100708,
       0.00045776]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000088.wav', 'sampling_rate': 16000}",28
he turned toward his charging adversary and grinned period,"{'array': array([ 0.00030518,  0.00033569,  0.00033569, ..., -0.00125122,
       -0.00128174, -0.00128174]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000854.wav', 'sampling_rate': 16000}",28
it must be a very pretty dance comma said alice timidly period,"{'array': array([3.05175781e-05, 0.00000000e+00, 0.00000000e+00, ...,
       2.13623047e-04, 1.83105469e-04, 1.83105469e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000789.wav', 'sampling_rate': 16000}",28
and being ordered about by mice and rabbits i almost wish i hadn't gone down that rabbithole comma and yet comma,"{'array': array([ 2.53295898e-03,  2.41088867e-03,  7.32421875e-04, ...,
       -3.05175781e-05, -3.05175781e-05,  0.00000000e+00]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000467.wav', 'sampling_rate': 16000}",28
it was at least partly his own fault period and there was no way to stop it now period,"{'array': array([ 3.05175781e-05,  1.83105469e-04,  1.22070312e-04, ...,
       -6.71386719e-04, -6.40869141e-04, -6.10351562e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000896.wav', 'sampling_rate': 16000}",28
and yet i wish i could show you our cat dinah i think you'd take a fancy to cats if you could only see her period,"{'array': array([ 8.23974609e-04,  8.23974609e-04,  8.85009766e-04, ...,
       -6.10351562e-05, -6.10351562e-05, -9.15527344e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000261.wav', 'sampling_rate': 16000}",28
come on comma punk exclamationpoint,"{'array': array([ 0.00000000e+00, -6.10351562e-05, -9.15527344e-05, ...,
        6.40869141e-04,  7.01904297e-04,  7.01904297e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001054.wav', 'sampling_rate': 16000}",28
and i questioned him pretty thoroughly during dinner comma,"{'array': array([0.0017395 , 0.00177002, 0.00170898, ..., 0.00045776, 0.0007019 ,
       0.00057983]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000033.wav', 'sampling_rate': 16000}",28
it was the white rabbit coming back again comma,"{'array': array([-0.00015259,  0.00061035,  0.00216675, ..., -0.00189209,
       -0.0015564 , -0.0015564 ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000163.wav', 'sampling_rate': 16000}",28
i had an abrupt comma extraordinary sense of weirdness thrust upon me in the air comma you know as it were comma a sense of something inhuman impending period,"{'array': array([ 0.00000000e+00,  0.00000000e+00, -3.05175781e-05, ...,
       -5.79833984e-04, -4.57763672e-04, -3.96728516e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000324.wav', 'sampling_rate': 16000}",28
you insult me by talking such nonsense exclamationpoint,"{'array': array([ 3.05175781e-03,  6.10351562e-04, -4.21142578e-03, ...,
       -6.10351562e-05, -1.83105469e-04, -2.13623047e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000376.wav', 'sampling_rate': 16000}",28
sure there was another side to it other voices,"{'array': array([ 3.66210938e-04,  3.66210938e-04,  3.96728516e-04, ...,
       -1.22070312e-04, -9.15527344e-05, -3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000929.wav', 'sampling_rate': 16000}",28
sometimes john endlich was misled period sometimes comma listening to familiar sounds comma and smelling familiar odors comma toward the latter part of his reprieve comma he almost imagined that he'd accomplished his basic desires here on vesta when he had always failed on earth period,"{'array': array([-0.00021362, -0.00018311, -0.00012207, ...,  0.00201416,
        0.00204468,  0.0020752 ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000723.wav', 'sampling_rate': 16000}",28
and we need to use heatcoils to thaw the ground comma johnny comma,"{'array': array([0.00000000e+00, 3.05175781e-05, 0.00000000e+00, ...,
       5.79833984e-04, 5.49316406e-04, 5.18798828e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000527.wav', 'sampling_rate': 16000}",28
and then a voice she had never heard before comma,"{'array': array([ 0.00057983,  0.00064087,  0.00021362, ...,  0.00042725,
        0.00033569, -0.00036621]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000505.wav', 'sampling_rate': 16000}",28
and soon brought them to a little cottage comma,"{'array': array([-0.01513672, -0.0085144 , -0.00595093, ..., -0.00299072,
       -0.00424194, -0.00354004]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000345.wav', 'sampling_rate': 16000}",28
that he would wear the ring that night period,"{'array': array([ 0.00012207,  0.00012207,  0.00015259, ..., -0.00109863,
       -0.00109863, -0.0010376 ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000516.wav', 'sampling_rate': 16000}",28
and she tried the effect of lying down comma with one elbow against the door comma,"{'array': array([ 3.05175781e-05,  6.10351562e-05,  1.22070312e-04, ...,
       -1.52587891e-04, -1.83105469e-04, -1.83105469e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000456.wav', 'sampling_rate': 16000}",28
under the spark of memory and the fury of insult and malicious tricks comma that comma considering the safety of his loved ones comma he had had no way to fight back against period,"{'array': array([-0.00131226, -0.00091553, -0.00149536, ..., -0.00082397,
       -0.00085449, -0.00082397]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000798.wav', 'sampling_rate': 16000}",28
he couldn't win period,"{'array': array([-9.15527344e-05, -1.22070312e-04, -1.22070312e-04, ...,
        1.00708008e-03,  9.76562500e-04,  9.46044922e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000408.wav', 'sampling_rate': 16000}",28
and laid her hand on the top of her head to feel which way it was growing comma,"{'array': array([ 5.49316406e-04,  6.10351562e-04,  4.57763672e-04, ...,
       -6.10351562e-05,  0.00000000e+00,  3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000127.wav', 'sampling_rate': 16000}",28
he snarled slowly comma,"{'array': array([-6.10351562e-05, -1.52587891e-04, -2.13623047e-04, ...,
        1.77001953e-03,  1.73950195e-03,  1.70898438e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001042.wav', 'sampling_rate': 16000}",28
rose ordered period,"{'array': array([-3.05175781e-05, -3.05175781e-05,  0.00000000e+00, ...,
        1.40380859e-03,  1.40380859e-03,  1.40380859e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000265.wav', 'sampling_rate': 16000}",28
it was like the mummy of a man period in its presence there was a chill comma,"{'array': array([-3.05175781e-05,  0.00000000e+00,  4.57763672e-04, ...,
        1.80053711e-03,  1.83105469e-03,  1.77001953e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000248.wav', 'sampling_rate': 16000}",28
but when you have to turn into a chrysalis comma you know comma,"{'array': array([ 0.00012207,  0.00076294,  0.00073242, ...,  0.00112915,
       -0.00195312, -0.00326538]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000622.wav', 'sampling_rate': 16000}",28
it began to appeal to their wolfish sense of comedy period,"{'array': array([-0.00036621,  0.00033569,  0.00073242, ...,  0.00018311,
        0.00167847,  0.00228882]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001073.wav', 'sampling_rate': 16000}",28
said poor alice comma,"{'array': array([-5.79833984e-04, -5.18798828e-04, -5.49316406e-04, ...,
       -3.05175781e-05,  1.83105469e-04,  6.71386719e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000205.wav', 'sampling_rate': 16000}",28
the nervous tension that tore at him unpleasant and chilling comma driving him toward straining effort was more than the result of the shameful and embarrassing memory of his very recent trouble with alf neely and companions comma,"{'array': array([-0.0022583 , -0.00146484, -0.00018311, ..., -0.00030518,
        0.00094604,  0.00204468]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000270.wav', 'sampling_rate': 16000}",28
he shut the thing off again period,"{'array': array([-0.00018311, -0.00024414, -0.00033569, ..., -0.00177002,
       -0.00170898, -0.00170898]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000566.wav', 'sampling_rate': 16000}",28
he was beginning to get on my nerves comma and the feel of the room was bad enough comma without making it any nastier period,"{'array': array([0.00100708, 0.00106812, 0.00109863, ..., 0.00146484, 0.00137329,
       0.00134277]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000087.wav', 'sampling_rate': 16000}",28
put the side of your helmet against the tentfloor comma and listen exclamationpoint,"{'array': array([0.00057983, 0.00085449, 0.00097656, ..., 0.00137329, 0.00082397,
       0.00042725]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000392.wav', 'sampling_rate': 16000}",28
somebody guffawed period,"{'array': array([-0.00088501, -0.00088501, -0.00091553, ...,  0.00186157,
        0.00192261,  0.00186157]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001174.wav', 'sampling_rate': 16000}",28
a onelegged hopper comma with a thin but rigid gliding wing of horn period,"{'array': array([-6.10351562e-04, -9.15527344e-05, -3.05175781e-05, ...,
       -3.78417969e-03,  2.65502930e-03,  2.20336914e-02]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000752.wav', 'sampling_rate': 16000}",28
his squinty eyes gleamed and he charged into the bar period,"{'array': array([-0.00039673, -0.00045776, -0.00057983, ..., -0.0005188 ,
       -0.0005188 , -0.00054932]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000844.wav', 'sampling_rate': 16000}",28
it doesn't seem to dry me at all period,"{'array': array([ 3.05175781e-05,  1.52587891e-04,  4.88281250e-04, ...,
       -9.15527344e-05, -6.10351562e-05, -6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000329.wav', 'sampling_rate': 16000}",28
